"location","user_id","status_id","created_at","screen_name","text","source","retweet_count","country","country_code","bbox_coords","hashtags","coords_coords","geo_coords"
"New Jersey",,,"6/20/2020 23:18","researchmrx","This german chocolate cake is my husbandÃ¢â‚¬â„¢s favorite cake. If you havenÃ¢â‚¬â„¢t had it before, it is a rich chocolate cake with a decadent coconut pecan frosting. This cake is super easy to make - no butter, eggs, or oil needed.
#barenakedwaffle #plantbased #vegan https://t.co/qX6xnhYUPs","drobapi",3,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"The Netherlands <U+0001F1F3><U+0001F1F1> <U+0001F1EE><U+0001F1F1>",,,"6/27/2020 13:19","VermistZWKater","Gorgeous boy <U+0001F497> #love #kindness #compassion #BeKinder #BeKind #govegan #vegan #animalrights #cows #rescuecow #sanctuary #loveanimals #animallover #HappySaturday #burger #ditchdairy #lovecows https://t.co/hD5F6wzgzG","Twitter for iPhone",2,"","","NA NA NA NA NA NA NA NA","love kindness compassion BeKinder BeKind govegan vegan animalrights cows rescuecow sanctuary","NA NA","NA NA"
"New Delhi, India",,,"6/22/2020 17:58","Giris70323172","""Explain to me again why you're not getting in?  Oh a stick! Throw me the stick. Oh please!""<U+0001F436><U+0001F495><U+0001F602>

All #animals have desires in life<U+0001F917>
For some it's a stick<U+0001F602>

All desire to live<U+0001F496>

Go #vegan<U+0001F43E><U+0001F495>

@RickyGervais @Ivy_MiddletonUK @Protect_Wldlife @PeterEgan6 @zbleumoon @marcthevet https://t.co/g7Cqrk2vBu","Twitter for Android",47,"","","NA NA NA NA NA NA NA NA","animals","NA NA","NA NA"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"Reading Tarot Under The Stars ",,,"6/28/2020 0:21","MoisesMantra","Vegan crab cake, yah or nah?<U+2060>
IG: @biancaeatz<U+2060>

For more #vegan recipes FOLLOW US on Pinterest: https://t.co/4N0DkPQ9G6 https://t.co/lYlEkO56cK","Twitter for Android",2,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
,,,,,,,,,,,,,
"",,,"6/20/2020 18:20","feedingmyfamily","Vegan Spaghetti Squash Pad Thai-ish.  This recipe was so good! And very easy to make!

https://t.co/Ffb9VazFpg

#veganfood #vegan #recipes #veganrecipes #padthai #yum #tofu #spaghettisquash #spaghetti #food #delicious #easyrecipes #easyveganrecipes #nutritioncoach https://t.co/NtIUs0ArWz","feedingmyfamily",2,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
,,,,,,,,,,,,,
"New Jersey",,,"6/24/2020 7:46","researchmrx","Our lovely brand ambassador Rebecca has popped her thoughts on our VEG OUT Recipe boxes  together in a blog.. https://t.co/26Rh5csuwh #vegan #plantbased #plantpowered #plantpoweredfood #meatfree #lincoln #recipeboxes","drobapi",3,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/24/2020 8:31","robinartist05","WHY BODY NEEDS DETOXING. click here 
https://t.co/qRhKgYlMjp
#detox #healthy #toxic #ashwagandha #ayurveda #energy #glutenfree #healthylifestyle #plantbased #vegan #supplements #energizzati #natgreen #benatgreen #herbs #superfood #strongduck #shatavari #organic #gym #bhfyp https://t.co/IftqiVtaYV","Twitter for Android",2,"","","NA NA NA NA NA NA NA NA","detox healthy toxic ashwagandha ayurveda energy","NA NA","NA NA"
"",,,"6/22/2020 14:04","soozysee","#ICED2020: Here is a map of ideas about why there may have been an increase in popularity in a #vegan diet over recent years (includes public health messaging, transparency in the food industry, social and media influences and the focus on health and a healthy life) - Rogers https://t.co/4pDmchwnTg","Twitter for Android",2,"","","NA NA NA NA NA NA NA NA","ICED2020 vegan","NA NA","NA NA"
"",,,"6/22/2020 7:44","VeganBot1","The end of dairy is near! Shop our 'Ditch Dairy' tee via https://t.co/k9jPBEHpxG <U+0001F331> We donate 10% of the proceeds to animal organizations <U+2714>
#theveganvibe #vegan #vegans #veganism #animalrights #veganfood #veganquotes #veganmemes https://t.co/humpIyREPG","Vegan On the Wall",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/24/2020 0:28","chri5c011i3r","Now you know. #vegan https://t.co/48F2xfX45a","Twitter for Android",4,"","","NA NA NA NA NA NA NA NA","vegan","NA NA","NA NA"
"New Jersey",,,"6/24/2020 19:15","researchmrx","How do you pronounce #Quinoa? It's quite the debate!Ã‚Â <U+0001F602> Find out how and discover more about this glorious grain.Ã‚Â <U+0001F447><U+0001F447>Ã‚Â Ã‚Â 

https://t.co/WLRQDjkfc9Ã‚Â 

#MerchantGourmet #MakesMealsMemorable #Foodie #VeganFood #Vegan #PlantBased https://t.co/5G9NkP7mmS","drobapi",1,"","","NA NA NA NA NA NA NA NA","Quinoa","NA NA","NA NA"
"lost in space<U+30FC>rhyme.",,,"6/21/2020 8:07","yukkuriyankey","Breakfast of champions! Liberto dark chocolate &amp; sour cherry protein shake blended with almond milk, blackberries, raspberries &amp; banana! Credit (Instagram): @monika_healthyliving https://t.co/GdudhIuVCD 

#vegan #glutenfree #soyfree #organic #protein #fitness #loveliberto https://t.co/MqOfPP5gK7","Twitter Web App",2,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"ro,aeroport tim",,,"6/26/2020 0:18","d6wave","You wonÃ¢â‚¬â„¢t see this on a dairy commercial: Male baby cows being killed shortly after birth, so you can drink the milk intended for them.
 
@CocaCola @fairlife
Stop Supporting Animal Cruelty
GoVegan<U+0001F331><U+0001F30E>
 
#AnimalRights #Dairy #GoVegan #EndSpeciesism #Farms #Vegan https://t.co/51nghLfrpu","Twitter Web App",162,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"USA",,,"6/20/2020 13:56","CleansweepUSA","If I can leave ten more vegans and ten more animal rights nuts like me, then this is a movement that cannot be defeated.
-Sam Simon
#vegan https://t.co/0XOZS0QCPh","Twitter for Android",4,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Guildford, UK",,,"6/26/2020 13:52","shoot2scoot","#Vegan Butcher Stock Skyrockets by 800 Percent on First Days of Trading https://t.co/sTNxkaCva2","Twitter Web App",2,"","","NA NA NA NA NA NA NA NA","Vegan","NA NA","NA NA"
"Manchester",,,"6/20/2020 21:26","wolfgangwebster","Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/JCZax9xB2T #findyourthing #redbubble #bee #manchester #race #techno #factory #hacienda #fac51 #techno #music #guitar #tshirt #MUFC #MCFC #vegan #usa #rapper #ACID #housemusic #tampopo #bez","Twitter for iPhone",2,"","","NA NA NA NA NA NA NA NA","RBandME findyourthing","NA NA","NA NA"
"New Jersey",,,"6/26/2020 19:36","researchmrx","<U+0001F338><U+0001F343><U+0001F331>Bean Sprouts<U+0001F331><U+0001F343><U+0001F338>
Did you know Ã¢â‚¬Å“Mung bean sproutsÃ¢â‚¬Â contain beneficial carbohydrates and protein, which supports a healthy lifestyle. And also full of vitamin C, Vitamin K, Manganese and copper. <U+0001F338><U+0001F343><U+0001F331><U+0001F343><U+0001F338> #vegan #share #healthy #snack #food #plantbased #vegetables https://t.co/7Pw2kEzeRE","drobapi",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/27/2020 2:48","bondgirl0071","Since "" bacon "" is trending this is someone who doesn't want to be eaten he is not your food leave these babies off your plate #govegan #bacon #notfood #friendsnotfood #piglets #pigs #vegan https://t.co/z8tFW7FEY1","Twitter for Android",10,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
,,,,,,,,,,,,,
"",,,"6/27/2020 17:10","Christa29930995","Consider supporting us and helping us stay independent
#vegan #vegannews #veganism #plantbased #animalrights
 https://t.co/l4r01NfCJz","Twitter Web App",7,"","","NA NA NA NA NA NA NA NA","vegan vegannews veganism plantbased animalrights","NA NA","NA NA"
"",,,"6/21/2020 7:26","mankeycat31","RIP Regan Russell <U+0001F622> #BeKind #BeKinder #loveanimals #mother #family #pigs #humanity #love #kindness #compassion #rip  #slaughterhouse #animalrights #Saturdaythoughts #vegan #govegan #animallover #ripreganrussell https://t.co/U7Jn8rVYFY","Twitter for Android",3,"","","NA NA NA NA NA NA NA NA","BeKind BeKinder loveanimals mother family pigs humanity love kindness compassion rip","NA NA","NA NA"
"Chicago",,,"6/23/2020 13:20","RebelliousMag","Did you know? <U+0001F4F2> You can now order directly carryout from us! Menu: https://t.co/aG2F1lUE85 Open 12-8pm. Brunch til 3. #vegan #vegetarian #plantbased #pickup https://t.co/4omyAU3HNh","Buffer",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Ottawa, ON",,,"6/25/2020 17:58","StreetFoodOTT","Taste of tropical Ã¢â‚¬â€Ã¢â‚¬â€Sweet&amp;sour pineapple <U+0001F34D> tofu bowl .

In fact this is a very light dish despite the word of sweet .Quality and volume are equally great.

Vegan .gluten friendly.
See you soon !
#sulawok #veganÃ¢â‚¬Â¦ https://t.co/5pI2zQS9Tr","Twitter for Android",3,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"France & UK",,,"6/23/2020 18:06","NaturaEmporium","5<U+20E3>...

4<U+20E3>...

3<U+20E3>...

2<U+20E3>...

1<U+20E3>...

<U+0001F680>

<U+0001F556> It's time for this week's #veganhour! 

<U+0001F5E8> Join in the #vegan friendly chat...

1. Search #veganhour
2. Select ""Latest""
3. Add #veganhour to your tweets! https://t.co/71xfz1GrU6","Twitter Web App",7,"","","NA NA NA NA NA NA NA NA","veganhour vegan","NA NA","NA NA"
"",,,"6/26/2020 20:16","Yesiaye22","BOLD AND BEAUTIFULÃ¢â‚¬â€complete any colorful eye look with #vegan #TattooLiner! <U+0001F5A4><U+0001F308> Tattoo Liner's formula is great for layering, not only is it opaque but you can seamlessly apply over eyeshadows!<U+2800>
<U+2800> <U+2800> 
Shop Tattoo Liner: https://t.co/0Iej4Ck4vg

MUA | https://t.co/JeRDaK8S6S https://t.co/1W93RrEsFz","Twitter for Android",4,"","","NA NA NA NA NA NA NA NA","vegan TattooLiner","NA NA","NA NA"
"Maryland, USA",,,"6/28/2020 15:56","plantsAndSun","Tofu Thai green curry. 
Ready, set...go!!
#Vegan #ThaiFood https://t.co/c2npvoFs3F","Twitter Web App",2,"","","NA NA NA NA NA NA NA NA","Vegan ThaiFood","NA NA","NA NA"
"Mapping Nude Beaches for you",,,"6/25/2020 18:48","doc202020","<U+2764><U+FE0F>Love this #Vegan animal rights cake, but I'm not sure I could eat something that looks like a horse, even if it's just made of sugar! #GoVegan #AnimalLivesMatter https://t.co/u08CxGHLaD","Twitter for Android",1,"","","NA NA NA NA NA NA NA NA","Vegan","NA NA","NA NA"
"24a Hill Street, Edinburgh",,,"6/20/2020 12:24","nakedbakery","Today's elevenses thanks to the fabulous @nakedbakery <U+2728> #vegan https://t.co/p3h1o9OEc4","Twitter for iPhone",2,"","","NA NA NA NA NA NA NA NA","vegan","NA NA","NA NA"
"London",,,"6/23/2020 19:20","DrPAWPAW","COMPETITION TIME!  Enter our #LetYourBeautyGlow challenge sponsored by @DrPawPaw &amp; judged by @armandbeasley. Show us your vegan-inspired makeup, face or body art. Follow link for full details and T&amp;Cs.
https://t.co/Ld68gpqx7y
#LetYourBeautyGlow #Competition #Win #DrPawPaw #Vegan https://t.co/z1XrgbY3M4","Twitter for Android",4,"","","NA NA NA NA NA NA NA NA","LetYourBeautyGlow","NA NA","NA NA"
"",,,"6/23/2020 3:28","rhiannoncahill","Why do we think it is socially acceptable to eat a cow, pig, chicken, or lamb, but not a dog or cat? It is because we have been taught that some animals lives are worth more than others. This is the meat paradox: https://t.co/LlJ7KzF2Fi

#vegan","Twitter for iPhone",3,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/27/2020 21:16","Luana84473134","Simon Koala <U+0001F428><U+0001F60D> rescued from forest fires, eats leaves in the Sanctuary.<U+0001F64C><U+0001F450><U+0001F64F>  
I hope this little Angel recovers quickly <U+0001F64F>

#CrimeMinisterMorrison 
#ClimateChange #AustralianBushfires #Vegan <U+0001F331>
#TryVeganToday https://t.co/1jd8L1Uflx","Twitter for Android",155,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/26/2020 21:18","AltTirtsa","Why are we talking about how to keep meat processing plants open instead of talking about going #vegan to put an end to #zoonotic diseases? #GoVegan #plantbased #eatfortheplanet #ethicaleating #animalsarenotfood #compassionateeating","Twitter Web App",7,"","","NA NA NA NA NA NA NA NA","vegan","NA NA","NA NA"
"UK",,,"6/25/2020 8:31","FFFoodAwards","Very excited about the new, virtual Retail Trends panels I am organising for @FoodMattersLive 2020! More information to follow #nutrition #wellbeing #health #plantbased  #vegan #meatfree #guthealth 13/14th October https://t.co/d2NnO1Z63v https://t.co/ZypqoScRM6","Twitter Web App",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Manchester",,,"6/22/2020 10:17","wolfgangwebster","Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/W4vFBviQxq #findyourthing #redbubble #emu #birds  #vegan #INK #INKED  #redbubble #tshirt #pear #apple #Vegan #drawing #photography #photo #girl #baby #bag #mug #wallpaper #pen #Babygirls #INKS","Twitter for iPhone",1,"","","NA NA NA NA NA NA NA NA","RBandME findyourthing","NA NA","NA NA"
"Colombia Anti-Socialista",,,"6/27/2020 0:28","IsobelaAntiSoci","NEW RECIPE UP ON THE BLOG: Roasted Dill Red Potatoes! The perfect meal, side or snack. We drizzled some spicy chipotle sauce from @TRFarms on ours! <U+0001F525> #vegan #veganrecipes #veganfood #plantbased #food 

https://t.co/kwWws91jjs https://t.co/z0DiEV4H5s","Twitter Web App",4,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/26/2020 15:23","VHalkefs","ItÃ¢â‚¬â„¢s not about the challenges we face, itÃ¢â‚¬â„¢s how we face them<U+0001F415>

'Be the person your dog thinks you are' @RickyGervais 

#BeKindToEachOther<U+0001F917>
#BeKindToAllKinds<U+0001F64F>

Be #vegan<U+0001F496>

@MiriMission @Ivy_MiddletonUK @PeterEgan6 @Protect_Wldlife @marcthevet @zbleumoon @RobRobbEdwards @vegix https://t.co/lSMemtaciH","Twitter for iPhone",205,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"MÃƒÂ©xico",,,"6/21/2020 13:14","angie_renati","@Adriana79929839 @OurCompass @Blondevulcano @lee_ludlow_art @MatildaMinchin @Lanaroske1 @TinkerpussBCcat @LDNisBLUE_ @PepeNature @animalsvoice4 @edwincwc @Bron1954 @angie_renati @SombergElla @Terpsicore333 @DebbieS00060220 @Petlover264 @DonnaMccowen @Ivy_MiddletonUK @ConchitaVegan @GrouciDjamila @rissalipstick @Nenagh9 @MaryJoe38642126 @MFA_China @AmbLiuXiaoMing @SpokespersonCHN @SCMPNews @globaltimesnews @qa_angus @bandnentx2 @ThomasLeaman1 @CHGlobalHealth @ReutersWorld @CECCgov @BBCWorld @the_little_chis @budolster3 @sakpalumesh23 @carriesymonds @DebWaterBearer @Dolphin_Project @dojoman1959 @Deb92488036 @Bewyds @PeterEgan6 @TheTrueCompton @RobRobbEdwards @elpartidovegano @FrasierHarry Only for today... Could you have a VEGAN dinner? #Vegan #Compassion #TryVegan  #GoVegan https://t.co/5A95Q3Wozx","Twitter for Android",4,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Key West, FL",,,"6/27/2020 3:06","NoblePeaceful","Asparagus with Indian Spices
#vegan #recipes 
https://t.co/d90e1rxEkV https://t.co/JNbRBZiX67","Twitter for Android",3,"","","NA NA NA NA NA NA NA NA","vegan recipes","NA NA","NA NA"
"Black Lives Matter",,,"6/28/2020 20:05","itsjuustliz","CALLING ALL VEGANS!!! This weekend I traveled for a wedding and it was very hard to maintain a vegan diet. Any suggestions??? Add them to my insta story @/drew.goesvgean! 
#vegan #blackvegan #tipsforvegans #help #queervegan https://t.co/ztvtJQcQU7","Twitter for Android",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Pacific Northwest",,,"6/25/2020 18:38","jonipr2","Do you have any new #vegan dairy products in the works, @Milkadamia?

https://t.co/a4uUV9kEBd","Twitter Web App",6,"","","NA NA NA NA NA NA NA NA","vegan","NA NA","NA NA"
"",,,"6/20/2020 17:53","MireyaBasch","Eat healthy, be healthy.

#dragonfruit #yellowdragonfruit #freshfruit #pitaya #eattherainbow #vegan #rawvegan #fruitlover #seededfruit #fruitarian #yum #fruitbased #veganfood #fruit #instavegan https://t.co/I8vSS3fnyT","Twitter Web App",6,"","","NA NA NA NA NA NA NA NA","dragonfruit yellowdragonfruit freshfruit pitaya eattherainbow vegan rawvegan fruitlover","NA NA","NA NA"
"New Jersey",,,"6/21/2020 6:21","researchmrx","You are looking for a fantastic snack to go along with your 4pm drinks. But you are looking for something new.  Something so damn delicious that they are almost going to fight over it. These fried zucchini sticks are the answer. #madamevegan #vegan https://t.co/jekOWIL4uT","drobapi",3,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"New Jersey",,,"6/24/2020 19:51","researchmrx","Jerk Pork was on point today! Along with Jerk Chicken, Sweetcorn &amp; Lime salsa, truffled baby potato salad, macerated heritage tomatoes and a cheeky side of our new baby:.... the #vegan buffalo wing https://t.co/Y7gsQk9iKj","drobapi",2,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Nova Scotia, Canada",,,"6/24/2020 9:22","SisterSeaweed","Our #seaweed has out performed potassium iodide in independent clinical trials. That means our seaweed releases #iodine over a longer period, in a more sustainable way. To top it off our seaweed is #organic, #vegan and #kosher certified too! Try it today: https://t.co/sb3JbdIrXK https://t.co/zvtcLIUQLS","Twitter for iPad",2,"","","NA NA NA NA NA NA NA NA","seaweed iodine","NA NA","NA NA"
,,,,,,,,,,,,,
"New Jersey",,,"6/24/2020 20:29","researchmrx","The Best Little Mascara Ever Launches on @Kickstarter <U+0001F973>#cleancosmetics #kickstarter #crowdfunding #kickstarterproject #kickstartercampaign #indiegogo #startup #femalefounder #vegan #crueltyfree #makeup https://t.co/yoouia9DuE","drobapi",2,"","","NA NA NA NA NA NA NA NA","cleancosmetics kickstarter crowdfunding kickstarterproject","NA NA","NA NA"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"hell",,,"6/26/2020 17:42","xlivlz","Food For Life GlobalÃ¢â‚¬â„¢s primary mission is to bring about peace and prosperity in the world through the liberal distribution of pure plant-based meals prepared with loving intention. 

Check out Food For Life Global to make a difference!
#vegan #FFLG 
https://t.co/HfxtJ2aT7D","Twitter for iPhone",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Bulgaria",,,"6/20/2020 13:20","trading_lds","Dakos for today with @ViolifeFoods feta cheese #vegan https://t.co/EdCdrbrlJ2 https://t.co/Ng1xoNABIF","Twitter Web App",3,"","","NA NA NA NA NA NA NA NA","vegan","NA NA","NA NA"
"Tasmania.",,,"6/21/2020 23:38","SheryleWebb","@Veganella_ @animal_leaks Yes. Hard to watch, but the cruelty can no longer be denied! More people need to learn how the food they are stuffing in their mouth holes got there. No more Ã¢â‚¬Å“I donÃ¢â‚¬â„¢t want to knowÃ¢â‚¬Â denial bullshit! #vegan #veganman #realmengovegan #plantbased","Twitter Web App",7,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
